id,label_mean,text
688064632544706561,4,where they all committed suicide . so what's you take on the jew involvement ?
767387268772405248,5,white boy metal #blackmetal #paganmetal #altright #whitegenocide #nationalsocialism #whitepride
519633040511737858,6,white genocide accelerates in new zealand va #waronwhites
446620852160040960,6,white genocidists hosts
461552810601889793,5,white is creator of modern science  no one can dilute it . we want white to flourish  beautiful
451245084009189376,5,white man march 2.0 #whitemanmarch
734137543696883713,6,white nationalism is horrible but jews have a right to a state of their own in palestine ? ? ?
847825975463346176,6,white peaple where the first at everything  we deserve love
924319698547720192,5,white power !
414411829360615424,5,white power bottom ! ! !
929901842817052672,5,white pride world wide no white guilt here .
855182405036109824,6,white privilege is racial slur created by racist blacks .
889473142149836800,5,white race saving humanity  as usual !
898866147206078464,6,white south africans like frogs in boiling water as anti-white racial violence escalates via
899656074705330177,3,white supremacists ? how about white trash that have no jobs and can easily be hired by soros to do what he wants . 100 % manufactured .
946918121931231232,5,whiteness is supreme in white countries . every other race is even more ethnocentric than even whites are  in their respective countries
829054082144927744,2,why - send the illegals with a free bus ticket  $ 1000 and tell them berkeley liberals are easy ... win win * they can never tell
734777846070153217,4,why bring them here if there is no place to live ? no jobs ? what the ...
937804747653857280,6,why do you always try to call people white nationalist why can't you call them white people or westren people what do you use all these code words that are meant to sound racist and bigoted
938053395906224128,6,why it is unnecessary to force jack phillips to bake a wedding cake . hint : happy availability . #justiceforjack
634142333571874817,6,why white people seek black privilege - breitbart
888162067013914627,6,why your white be proud of your own race and look out for your own race just like obama looked out just for his own race
520787034831482880,5,xtian left is digging its own grave by appeasing islam  nobel peace prize was awarded to an indian for denouncing hinduism .
873736976150745088,4,yes . we hate terrorists and people who think that that can kill others in the name of islam . you know  sharia . #nosharialaw
840984260492300291,6,yet more anti white propaganda
898537372656087040,3,you don't have to hate them . jews aren't white . hitler  for all his mistakes  would have been b
896872298833092608,6,you expect them to tolerate anti-white terrorists ?
934800266238492673,6,you say that if anybody objects to turning europe / america non-white ( genocide under law )  they are white supremacistsyou don't hate all whites  just the ones who object to the genocide you demand upon whites
849013981561991168,6,you're delusional . firstly race determines culture & secondly race relations continue to decline due to forcing diversity on the white west .
913192109527638016,6,your right the money yhey take from america and send it back to mexico helps yhem grow there economy
945838823610523654,3,your wrong and the white guilt agenda you push is what woke me . must suck to not even know your actions are not of your own  but socially engineered . now dance robot
602859206182449152,4,"  "" diversity "" "" and "" "" multiculturalism "" "" are only for white countries - the jews in israel don't tolerate these scams """
467357715489361920,4,"  "" white privilege conference "" "" says resisting jihad is racist  bashes robert spencer and pamela geller - - we respond """
828255618041393152,6," . so is the term  "" white privilege "" "" intended to make whites feel guilty . white & black pride is a good thing . """
643500269851017216,6," and by too racist he means  "" not devaluing white people enough . "" "" """
577285562392035328,6," because it's true even though they deny it -  "" anti-racist "" "" is a code word for "" "" anti-white "" "" ! """
880869328220033026,5," has to say  "" proud jew "" "" because she can't pass as white . """
889235947619053568,5," if you join we can make america a great aesthetic  pro white european  effective and efficient  "" empire "" "" """
923178457395286016,6," most  "" hate crimes "" "" are hoaxed . white people are not out here targeting blacks and jews . they do it to push their agenda of white racist """
800884509625286656,6," msm running with it anyway  apparently it appeased the snowflakes . they shud be more concerned bout  "" spirit cooking "" "" than nazi's """
208387208724496384,4," of course . unlike many white racists  we aren't  "" mindless haters . "" "" the jewish "" "" finance shark "" "" isn't any worse than a white one """
489530465036931072,4," of course this jew is feigning that he  "" has no idea "" "" why white people are angry . he knows very well  he's trying to hide it . """
939324328503586818,5," rt  "" this issue  then  is about much more than law : it is about the task facing all people of european ancestry . our task  from america to germany to new zealand  is to be  and re-create  who we are . "" "" - winston taney """
797885385955151872,4," rt  "" white women should be hunted & killed "" "" ? ? this is already happening in america - there is a huge amount of black on white violence . """
926952034250776577,5," rt :  "" americanism has been a star spangled cancer for the white race . "" "" - """
322529307295625217,4," rt judge rules illegal alien incompetent to stand trial for dui death because of  "" unique cultural background "" "" ! ... """
709080836100861952,1," rt watch how russians handle their muslim invaders instead of giving them welfare like we do .  "" russians vs muslims "" "" """
17262862604,4," seven misunderstanders of islam nabbed in israel for plots to kidnap soldiers  murder christians :  "" this is o ... """
325219612813824002,4," tell me  what  "" race "" "" is islam ? isn't "" "" racist "" "" for criticizing a violent ideology that urges followers to kill people . """
531209919568306176,5," to take seriously notion of minority  "" power "" "" is big error . white elites progs far more "" "" realist "" "" about race """
733130273315938305,0," whites used to oppose dispossession . look at the book  "" the alien immigrant "" "" 1903 . blame cucks . """
587680707574661120,4,#auspol uk : racist black man punches pregnant white girl in stomach as onlookers watch in horror via
399273994601250817,6,#capitalism is killing us . it is the death warrant of the white race . #politics #greed #obama #islam
278381864270589952,4,#icantlivewithout my #ebt #black people
325842519759937536,6,#reginalddennyday #wpww #whitegenocide #whitegenocide #antiracisthitler #gaza
899816923684384769,6,& both intelligent black patriots . dems new chains they want to put on minorities go by the names blm & antifa .
878375781776445442,5,- not a chance ! - this is #america ! sharia opposition unifies america via
925921396907274240,6,1 ) they have courage of conviction  those white men who publicly gather as white men . thei
903100243293593601,6,3 . no  you're an anti-white marxist seeking to bring down white people - by your own admission .
842414750478831617,6,7 / white south africans are asking for our help . they're trying to get the word out about what is happening to the white community
607829831867355137,4,: 84 % of all wanted criminals in copenhagen are non-white
863952637888258048,4,: black on white crime is the new norm in america . watch colin flaherty videos on you tube
189099952922820608,6,: boycott the anti-white racist censorship  boycott zuckerbergs facebook :
866305317486854148,6,: discussion time : morality and the potential destruction of white civilization via
557724652395835392,1,: kkklanneed to report illegals contact ice 1-866- dhs - 2 - ice what if they cut your hedges for real cheap ?
883033383198224385,4,: once again islam and its followers are trying to invade and force conversion by any means . as our ancestors
214419659846455297,6,: proof of white genocide video :
221307524597555201,3,: rt : jared taylor on the white man's disease : pathological altruism . #race #tpot #tcot
264312536474722304,6,: russian tv report on france's white genocide by mass immigration via #jewishimmi ...
158936201984884736,3,: we are organizing against new mexico driver's licenses for illegals ... stay tune ...
880046305686560769,4,: white tourists savagely beaten in new orleans via
909434909835526144,6,absolutely  jews keep dying at the hands of white jews in order for the few je
523666727280726016,5,adolf hitler - a short  nice video of our #aryan #hero : #courage #genius #integrity #honor
719780088720396288,0,aids skrillex & carl the cuck : you're a white male
747741054498127872,4,al qaeda to jihadis : make sure to kill white people to avoid hate crime label #orlando #al-qaeda
775398223917776897,5,america is the name for the historical anglo protestant nation . the country  the usa  should be white .
918277644751290368,3,american indians are asiatic mongrels  they have no claim to america or the 1st world nation whites built on top of it
905685468062343170,4,americans are white . it was founded  created  and ran by whites until boomer hippies got white guilt
755603433810497536,4,anti-white ( ( ( ) ) ) walks out of gop convention . maybe he should move to israel since he so detests white goyim .
751335277663248384,6,anti-white propaganda from ( ( ( hollywood ) ) ) ...
611784619092873220,6,anti-white un boss demands more non-white immigration into britain  despite major opposition via
924671196355948544,5,as a true pro-white who refers to white people as inbred trash  you need to listen to my advice on how
734439535652839424,6,as it was intended .. #whitegenocide #kalergi
894612166015307778,5,being pro-white is to be pro-american . if you don ; t like white america  you can leave !
859466372040060929,4,black man openly fantasizes about slaughtering white girls during race war ( video ) #swrm #racist via
615803955868635136,4,black panther leader tells a crowd in charleston to kill whites and their children
921863462048944129,4,black thug attacks old white man with urine because of slavery #swrm via
842460827684761600,4,blacks begrudge white people
677704887694704640,4,btw most that go as jews nowaday are azerbeidjani ( kazar ) .. white looking but black hair .. ie the many killercops
930254753216335873,5,build the wall . #maga
895778580898209793,5,carolyn  if i were to recommend a book to you it would be the epic 2 volume march of the titans : a complete history of the white race !
939612333239930881,6,cnn wants black people to think the president is racist . look around you
856873843318763523,5,credibility of white race will be lost if they resort to lies & cheating on taliban & isis
454711527745286144,5,do yall blaze up on hitlers bday 420 sieg heil blaze it ?
894604526346489857,5,do you really believe latino and white is interchangeable ? i'd love the day for you to refer to yourself as a proud white .
662095735740043265,4,don't capitalize the j in jew . it really gets to them . plus jews never capitalize the w in white . exceptions : titles & beginning a sentence .
893095630196711424,6,don't forget that in addition to being white makes you a racist we're supposed to feel guilty abt what monsters we r & how easy we've had it
630128822290120705,6,donald trump is going to kill the and i couldn't be happier . it's a party dedicated to destruction of white america
933649807243169792,5,elder from all of white racist trump loving americans . happy thanksgiving to you and your family sir .
716693286799278080,5,ernst zndel : the hitler we loved and why | read more : via how we need him now .
923592253276413952,6,especially on a campus that has professors advocating against white makes and for white genocide
918251626732724224,4,euro jews may be white  but tariq is still a puppet ...
900199404266762240,5,even those that don't support us but will gladly reap the benefits of a white society may
354670816660692992,6,exactly right . your only racist if your white . believe me they hate us more than we hate them !
924399115383042049,5,excellent ; just listening to moving speeches from enoch and sacco - those against white identity reaff
837320110952038400,5,flynn's resignation set a dangerous precedent for the administration . #sessions is essential to justice 4 white america . he must not #resign
212398843915018241,5,for all people who dont know us we are the the nnp . we are the supporters of the by passing there messages to other white people !
687375195921727488,4,german gangs are beating up immigrants after syrian refugees sexually assault ...
892404086745726976,6,hate crimes are a joke ... its a one way street against white people
735661715841527808,6,he's bitter stalin eventually cracked down on the jews . too late for the white russians
918977405439447041,6,her whole twitter history is crying about white people to white people on white peoples invented technology in our white founded country .
740982481038548994,4,hollywood  the news media  the entertainment media and the publishing industry are all dominated by jews :
712874724427243520,4,horror night in swedish muslim ghetto : gang raped  raped until bleeding with a gun via
884779055308054528,2,how dare people of european decent want their civilisation to live on & flourish ! ! so unreasonable !
856578629085671428,6,how did less than 3 % of pop acquire so much clout ? oops  forgot it is anti-semitic of me to ask that question .
921224753758613505,3,i am not a white supremacist . i am a race realist . no race is superior  we are different . blacks are physically superior  asians mentally .
946876548635770881,5,i don't trust the census . it's a well known fact all of the middle easterners check the white box . america was destined to be what it is
936135825296936960,5,i dont know if this is a good thing or bad but only time will tell ... hail our people !
938130000892612608,6,i dont know why you feel the need to call us neo-nazis for openly defending our people . black lives matter must be neo-nazis as well just like the mexican government that has it written in their constitution that demographics must be protected .
796571461939036160,5,i like is explicitly pro-white . they are polite about it but they are pro-white . is also a good group .
923627858542522369,5,i think the us constitution would be fine with an additional clause specifying only whites
915543108166729728,5,i want whites to actually win ; any pseudo-nazi / klan imagery works against thtat goal .
888029976976556032,6,i wonder if every white person investigated today including potus is because he is white . in today's world being white is crime unto itself
938201089412947968,5,i would rather be an indentiarian than consider myself altright . i feel as if the alt-right brand is going to die off like the ron paul movement . we have better options to unite the white working class .
928351159974289408,5,i'm sharing this  but i'm not going to make a comment about politics and diversity and how you can't have european culture without europeans . #tcot #altright #art #history
936512326991167488,5,i'm so sick of candlelight vigils for the victims of #diversity . i want more for my people . they deserve more than a melting candle to remember them by . they deserve justice . the middle classes will be provoked  and their rage will not subside .
689261121518178304,5,if he is pro white and becomes president  all the white countries will follow suit.no elections necessary !
906201971417329664,5,if they don't say upfront they are for the white race its because they aren't !
904331109814566912,6,if white race is not in danger why talk of mattis ? truth is that america foolishly promoted china and now china's proxy is ready 2attack u
881528628194009088,5,im a proud black man that worships europe  white people and white women ...
666189466361462784,4,israel has always been our enemy . jews hate white christians even more than muslims . #parisattaques
844629740094918656,6,it seems people are willing to sell the future of western children for a momentary feeling of misguided moral superiority .
652158386193076224,5,jews and white nationalism go together like fire & diarrhea . #tcot #cuckservative
712792890066358273,6,last attention you get . you're what's destroying white people  you make #blacklivesmatter look like
416356542737567744,5,let's be a white resister : because the beauty of white aryan woman must not perish from the earth via
365505446158671873,6,liberals demean our own heritage yet revere foreign culture either out of guilt or an inferiority complex .
924404296908668928,6,lol people of color couldn't stop themselves from being enslaved last time & still can barely
810527087903801344,5,long live the white race ; creators of all science
691834584967811072,6,mexicans have such strong family values and ' natural conservatism ' that when they replace us the abortion issue will be solved !
658405848255995904,6,modern heretic : jew explains plan for white disarmament  genocide #withjewswelose
799032379558023169,5,my child cannot pray in public schools where is the outrage #islamistheproblem deport islam
916086951689773057,5,nationalist front to host white lives matter rally in middle tennessee via white is beautiful  ! !
910908960701665281,5,new economics term : racial inelasticity - when you tax a race more  but they still vote for the group taxing them . e . g . progressive whites .
490233426784440320,5,new fuhrer is so learned ! !
922575120639709185,4,new york isn't white it's jewish
739258646618636288,4,no  it's committed by non-whites . that was an entirely racial situation in san jose . call it like it is .
875849896296931328,6,no  just londoners . where being white  british & proud sees you proclaimed a racist big
765728490629005312,6,no  their hatred of white people . we saw this when blacks burned white books / art in south africa .
346058611203637248,4,no amnesty ! ! many will be able to apply for government jobs in d future  putting our national security at risk !
900239109146521600,5,nope the uk i'm from was all white different sub groups of white but still homogenous white are achievements are white .
907632938363314176,6,obviously they hate white people and will increase their attacks on us . whites need to arm themselves now !
922761972436922368,4,oh how the jews must be happy  all their anti-white propaganda is paying off .
856893544312786945,3,our cities were actually livable when they were run by those ebil racist white soopremacists
801280304145018880,0,paul if you aren't a jew  uncuck yourself . #altright #whitenationalism npievents
855203356758888448,4,people cannot be what god has not made them to be . blacks ' aggressions are survival tactics intended for living in africa .
898655540267667457,6,picket businesses and even homes of anti white corporate filth ! no more mister nice guy ! white man fight !
868292869450235905,4,pitiful .. how long till someone other than a muslim attacks a mosque  or a protest ? then what ? we better think about that .
677161475417497600,5,pl dear fellow indians ... we all must boycott radicalised bollywood jihadi mullahs movies and their ad products
913443705595539456,5,preserving our european identity is vital to turning america back to the country it once was .
910925556367028224,5,profiteers ? nonsense . there is no money in #altright . we fight for freedom  not money .
552916875047620608,4,race war in nyc : black power militants storm restaurants and harass white patrons via #waronwhites
892651279322816512,4,racist or white supremacy would want nothing more than government programs . a single generation of welfare destroys so many skills  fathers
853751375087288320,1,reality . any violence outta ' trump supporters a response to antifa / black bloc / anti-trumpers . after last fall  trumpers said no more .
922983828679020549,4,smh you libs are totally disgusting . i doubt any illegal offered to die for you  maybe kill you but not die for you .
911327857674088448,4,snacks for thought : why don't middle class black people vacation in trailer parks ?
841076170871324672,5,still believes ( like trump ) that whites are superior race
410135142565691394,6,stop the white genocide in south africa ! ( video ) via #whiteresister
924864581939408896,4,thank you - i didn't know that part of the story . likely if most immigrants were coming from ireland / poland there wouldn't be such craziness
638761115179220992,5,thanks for all that you do for #white #awareness  you and are ours white superheroes !
902651801434034184,4,the black guy is trying to tell the other guy what his iq is . #drainthesewer
916004228044173312,6,the end game of globalization is 1 world govt . whitey stands in the way & also why the white guilt / sham
657569882251403264,0,the federalist : please stop glorifying manufacturing jobs via #globalization #freetrade #cuckservative
808089090616946690,5,the flag of the northwest american republic  the coming white homeland and ethnostate .
797013606063894528,6,the great dilemma of the democrat is to turn america non-white while still needing white votes to do it .
534420109646135296,5,the immigration act of 1790 stipulated white but by further law never defined . unfortunately jews were considered white
897183953953579008,6,the left will not stop - own them by triggering their anti-white hate - you win
803588001137758208,6,the white holocaust of ukraine from russian jew communists .
797694610386497536,5,the white man's revolution of 2016 via
762725424048865280,6,the whole point of conservatism is to suppress white racial consciousness .
895175319874928641,5,then i'm a racist who stands with you !
686627957549449216,6,they are #wmd's just like negroids and mestizo's wake-up white man the race war has already begun ! #whitegenocide
900861705953181697,5,they are sad that it's not a white person . lol .
733619986955153408,5,they might be human beings  but they ain't pure white .
937792570876297216,4,this is in fact a jew larping as a white man larping a catholic priest
709086402689015808,0,this is the cuck you wantedthe buck you called downdemarcus straddles your wife  a giantyou're not racist now
945765389115392000,6,this is the future for minority whitey in america . kate steinle and justine murdered in the streets by token diversity minorities that should have never been here in the first place . being a white minority sure does sound like fun .
762331886102388736,5,this jew is lying . western civilization is white civilization .
848641084943024128,6,this magnifies ( ( ( proliferating ) ) ) anti-white agenda.the problem ~ many euro-descent millennials see ( ( ( them ) ) ) as white not ( ( ( subversion ) ) )
945694925844135941,6,this should be a huge redpill for the normies - only white nationalists care about white lives .
866840991403094016,3,to tell a people that they need diversity is to tell them that they are inadequate and deficient . white liberals are immoral evil people
898211834452361217,4,translation : blacks need welfare from whites .
917900348848607232,6,treason : commie-fornia assembly leader-america belongs to illegal a ... via white genocide
626542190357934081,5,trump / taylor 2016 : let's make america hwhite again !
940799588537159681,4,trumps agenda is not to white americas benefit ! jared kushner is a kabala practicing jew and he advises trump . look elsewhere for a white victory !
903695189012873217,5,unless white america will step up & have more kids our total economy will tank trying to pay ss for baby boomer retirees w / o daca
808899153640247296,6,vanity fair : why angry white america fell for putin via #waronwhites #culturalmarxism #
756282012059787264,5,wake up real white people . italians are not white . they are half black .
650724087099076608,6,we  white people  are in fact a global minority . so  why don't we have the right to protect and preserve our race ?
924438755414499329,5,we are living in a country formed for and by white people .
513879338463555584,5,we who are pro-white want to preserve the white race . we believe that all races have the right to exist  including the white race .
936410731725053957,1,we won't have any justice until this system fears white civil disobedience as much as it fears all the immigrant and minority riots . we'll keep having #katesteinle miscarriages of justice until they learn to fear us .
841138679586287616,0,we're all vertebrates too . except for cucks .
915587039655063555,6,we're looking through these data right now . it's clear though that even w / arabs classed as whites  whites are underrepresented per capita .
859851910316208129,5,weimerica . ok ! i will die in a few years  protected . message as a pro white
636678190396796928,5,what ? that is white ? i said #whitelivesmatter too
921128209848119302,4,when islam enters new territories  its purpose is to destroy . #stopislam #
659452248687296512,4,white americans are shockingly european despite decades of race mixing propaganda | more :
934922075155980289,6,white board genocide is back !
921392909479329792,5,white culture is what you get when you put white ppl together . wh cultures have more in common w each other than nonwhite .
365910434710175744,2,white european jihad murderers are ok ?
852244240952418304,6,white genocide accelerates in england : white british pupils will be outnumbered by 2037 #swrm via
806992368381689857,6,white genocide accelerates in france : at least 1 in 3 newborns are non-white via
706428535582433280,6,white genocide accelerates in new zealand | read more : via
874221204093239296,6,white genocide in the united states of america a 100 year history #swrm via
922514708720123904,5,white heritage and history go beyond the founding of america . usa was founded on the westernized european framework . identity evropa isn't a
850772428582252545,5,white identity : racial consciousness in the 21st centuryjared taylorsupport and buy through them .
914510269014999040,5,white nationalist are not violent . white supremacists are . big difference . nationalist live our co
847691803662798848,3,white people are supreme get over it
585494133734801408,5,white people in britain resisting propaganda to racially miscegenate  figures show | more :
935367884385214464,6,white people shouldn't be wasting money on anti white rags like the washington post  new york times and
349535107897495552,5,white pride march in wales passes off peacefully via
891487284117241856,5,white resistance increases as minority status looms via tide comes in the tide goes out .
919860642420482048,5,white skin is dominant phenotypically  last i heard . it's only socially that if you're not full-white you're considered tainted .
895235823876132864,5,white women signaling they were wrong about feminism.white births a us majority again via
658010664917532672,5,why are you offended by white people taking pride in their heritage ? i hope you're not an #antiwhite ...
906022139962068992,5,why is india  a hindu majority nation  being expected to house the very rohingya terrorists who are killing hindus in myanmar ?
925134378363125760,5,will is the first step to action . but you're right  strong action will be necessary to save europe for the white race .
709207585203818496,3,yes  and give it to the white deserving poor .
825539222127910912,4,yes . white gentiles address the jews no 1 enemy for sure . especially the white males . jews hate us
934955226905198592,5,yes white people need more tribalism . it will be needed today for survival .
904333170211880961,5,yet nazis are dominating your politics today  white race is in danger ; u must know
914617744955514880,0,yet the white cuckolds are still there paying tons of money on these spoi
899292442230501376,6,you're white + want to protect & preserve your distinct race / ethnicity just like everyone else . that co
507540719603429377,4,ys  it may b possible ; islamists have already warned us  india and other countries
833094382924369920,6,"  "" fascism "" "" is now having borders and enforcing laws and making our own laws and governing ourselves like we used to do #trumprally """
795077018446626816,2,"  "" panic mode time "" "" oh your god oh your god the mexicans are coming the mexicans brown are coming oh your god oh your god ! """
669923902139801600,5,"  "" we the people ... "" "" * most * cease talking ! "" "" ... walk the walk ! "" "" america's time line is shortening w the infiltration of jihad . """
561911674404237312,4," ah  the joys of diversity :  "" : south africas police arresting young women to rape them ... via "" "" """
276765128362455040,4," brilliant comments sandra !  "" : black on white murders grow more sadistic in sa ( video ) via "" "" """
657038133465366528,5," go and find your  "" black "" "" knight in shining armour ! #whenamericawasgreat #whitelivesmatter """
770443779924959233,5," great vid mr . taylor . been learning from your info for years . hillary said   "" alt right "" "" and i said  "" "" that's me "" "" ! """
885243958741413888,5," had a lib tweet me once -  "" trumpers are just afraid of a non white america "" "" and i was like-why would a white person want a non white america ? """
859705512727916544,4," how do  "" they "" "" describe the white house correspondence dinner ? as a anti-white jewish propaganda rally ? """
898346570701127681,6," incredible how sf  "" leaders "" "" want a policy where the cops tip off illegals & not cooperate with ice ! absolutely incredible ! ! """
922938568980553728,6," lol we are doomed . saying your proud to be white is  "" racist "" "" lolololol what if you say proud to be black ? or asian ? or gay ? just lol """
917612186700177408,4," maybe you have a point  but are they  "" white supremacists "" "" doing the sabotaging  or are they "" "" jewish supremacists "" "" ? """
867802246549041153,4," oh yes  make sure we call those who want to kill children  "" kind people of a misunderstood religion "" "" . next ? it's all america's fault ! """
614144651843489793,4," rt  "" holocaust "" "" scam rolls on  jews told to apply for more cash : in essence this gets to the bottom of the contriv ... """
893620300079935488,4," rt : are us muslims more accepting of gays than white evangelicals ?  "" it's a tactical play to get polygamy "" "" """
899658458366083073,6," rt : trump is white . he's  "" racist "" "" by default.anti - racist is a code word for #antiwhite . """
782600390684516354,4," rt who believes this utter bs ? the fake  "" holocaust "" "" narrative is the most egregious and outrageous lie ever perpetrated against the world """
638193567144382464,6," rt why haven't white people started a group for  "" white lives & police lives matter "" "" ? """
161531954976653312,4," saying someone isn't  "" a real jew "" "" isn't racist  there is no such thing as a jewish race . just lib jews """
566815654070607874,4," should we rename the white house the  "" white mosque ? "" "" #rt #stopislam #makedclisten #wakeupamerica """
703373466494332928,5," who are we ? - ( of ) proposes the term  "" white advocate "" "" over #wn  #altright  identitarian """
915604965816758273,6," would he do this to a non white family ? white people are thought of as  "" easy targets  "" "" because many are """
622443951522353152,5,#aryan men & women will either rise up to fight for their heritage  children  & future  or the white race will cease to exist . your choice .
603553775400390656,5,#freedom #justice nice ! all whites must become activists for the white race in any way they can  esp politically .
628634692602998784,4,#israel # : israel : muslim fakes hate attack by extremist jews what about the real ones who kill babies ?
133953638962958336,5,#whatilove is the amazing  creative  white race . #whiteppl #whitepeople #whitepride
784180030456799232,6,#whitegenocide #womenunited for #love who wants a #purpleheart ? #dodge and #win
718453595574771712,4,. 6219  408 ? 5895  116 ? what's the actual figure  jews ? what's the actual total  bought politicians ? exactly 6 mil  sheep ? #lies
841349100016553985,3,. race is more than skin color . iq  voting  welfare  crime  aggression . open a biology book .
62628946474303489,5,1930s national socialist political propaganda the white aryan race - join the anp today !
906993471717855233,5,4 . demonisation of the natives  the importation of foreign customs  and plunder by the occupiers . - hunter wallace .
804079218472734729,6,68 shot and 8 killed in chicago over the thanksgiving weekend but the race baiters keep blaming white supremacy . can you say copout ?
4502979305,4,76 arrested statewide in ice-led multi-agency gang enforcement effort <-- good ! ! #immigration #tcot
676517641188737028,4,84 % of all wanted criminals in copenhagen are non-white | more : via
919097596827725824,6,: addendum : western politicians damage also europe christianity by ' pandering ' to islam . actually they dama
895518518711635979,5,: exactly . the more these people kvetch the more excited i get for #unitetheright .
862787302950666240,6,: in the history of history  have you ever heard about an openly pro-white not being labeled a racist ? if pr
501843884268204032,5,: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites
892788714136625152,4,: muslim who murdered jewish girlfriend says im going to kill every jew . one isnt enough for me .
911752356852912128,6,: no apologies here . ridiculous that white people are the only race not allowed to be proud
923397261157191680,6,: nothing to see here . we all know black on black and black on white crime is acceptab
640296779309821952,4,: racist black thugs shoot white baby in the face for the fun of it
823340756660342784,4,: switzerland : muslim migrant sexually assaults woman in train station
523681199810957312,4,: uk : 2007 video on muslim rape gangs not used amid fears of appearing racist
69938068379017216,5,: white america is waking up : white people are losers in black run america #tcot #ocra #gop #teaparty
923690020048965633,5,: whites tend to wait until the eleventh hour  when its time to circle the wagons the
940671874689880064,5,> gaytriot front > white nationalist
285549616198451201,3,after fifty years of integrated schools  blacks can't compete at the white or asian level in a single school district !
188372359412068354,5,agreed . : anyone who supports #amnesty for foreign illegal invaders should move themselves south of the border .
930239634185052160,5,all the founding fathers of the us were all white men . white people couldn't immigrate to a non-existent country  they created one .
829870127093006337,4,an explanation is needed ? it's jewbook . is jared going to start naming jews now ?
737712544849100800,6,and i'm an americansupremist not racist ! wow
914771901200896000,1,and sure  kebab  what could a jew ever do to us ? if they kill us then they are dead  extinguished from the earth . capisce ? same with you .
681935266542694402,4,and thereby aided and abetted in the multiple rapes of thousands of british girls  yes  that media .
352903000676761600,6,anti-white racism has reached critical mass in america ( video ) via
817184078017548289,6,anti-white system . and that's why we need pro-white activism to address that double standard .
919625764559040512,6,are you racist for criticizing an idea ? #rt #stopislam #billwarnerphd #makedclisten #cspi
891494634555285504,4,aren't you busy making excuses for syrian rapists ?
508988222270357505,5,atlanta hawks poor attendance is blamed on black crowds making southern whites uncomfortable :
652088379685871616,5,auschwitz didn't have a cinema and swimming pool for its prisoners ! #kkk #bbc3 #auschwitz #stopracism #alllivesmatter
905129397132435457,4,because too many of them are ( ( ( white ) ) ) .
917195306680442880,5,being racist and being aware of a race problem are different things . i don't hate a race . i just love mine . we have a racial invasion here .
899287646203256833,6,being white = the original sin .
698557588447870976,6,believes trump supporters are the dregs of white america . no  we are the angriest about what has happened to white america
871799518723002368,6,black celebrities who belong to 5 % er anti-white race war cult #swrm #black #racists via
845841689411510272,2,black on white violence ? emagen my shaaawk
537964786567643136,4,black people in #ferguson acted exactly like we expected them to
816840360206987266,6,black-white violence is one-sided  yet media trumpet blm myths . reality : anti-white hatred  no-go zones for whites . #blmkidnapping
779531758081413120,5,cabela's is the last stand of implicit white identity .
901943474907484160,5,charlottesville was our beer hall putsch . now we draw the left so far our the normies will vote for us .
945419616863453184,6,da jooh privilege strikes on whites once again while da somali privilege gets cleared right away with no court
329182635496718336,4,david duke : the racial murder and rape of white women in america | read more : via
896731060758872064,3,deplorables don't need white supremacists trying to give us a bad name . you are worthless just like antifa and black lives matter . go away !
335978384238714881,4,did the holocaust actually happen ?
815648306663669760,6,diversity always means less white people . #whitegenocide #antiwhite
647078626899439616,4,do muslims believe sharia law supersedes the constitution ?
457274695746744321,6,done courtesy mostly by anti-white hypocrites who happen to be white .
295650298301657088,6,dr . david duke : will the white race survive ? ( video ) #flegs #onthehill #tweetni via
842863620560224256,6,education ? you mean anti white propaganda ?
943448079964893184,6,elder  how in world are all of these racist / liberal democrats & racist immigrants  w
930209757767577605,5,elder  you must be a white supremacist ... love your stuff .
709598409452298241,4,elderly [ white ] us man punches [ black thug ] protester at trump rally via . the tide has turned .
900168823109758976,6,even if it's not a racial construct ( which it is ) ' whiteness ' has an ethno-political significance  by virtue of your trying to eliminate it .
615548479000023040,6,everything is racist if a white person says or does it . but yes  the koran is religiously & culturally racist
848526598286450689,5,fight back then and stop the insanity of sanctuary cities !
923777948183879680,5,final : white lives matter event page via
903120901499232257,1,free speech for jews & anti-whites only
804442598173642752,4,gatlinburg wildfire : jews and blacks celebrate poor white people dying  arson suspected daily stormer
780810745982300160,4,germany : muslim immigrants from africa claim they .. control all of the german
919995987078168576,5,germany : non-white in one generation #swrm #germany #nonwhite #stopimmigration #merkelstanddown via
822743868072345602,5,germany : non-white in one generation via
511145770784145408,5,germany is hitler - hitler is germany !
448007134836686848,4,good : iran's supreme leader questioning the reality of the holocaust | read more :
892897124005945345,6,guess that makes us all racist !
282167267964375040,3,haha . i went to college less than 20 miles from tuskegee . the blacks there ate incapable of sustaining a walmart
896998532397268992,3,he is lucky white people are infinitely more disciplined than afros .
594223935882862592,6,he should say that . he's an anti-white groid .
853914579860152320,6,he's an identitatarian and a white nationalist  not a white supremacist . what's wrong with fascism ?
751267386976677889,5,hey . i'm white  you should follow me back . keep it classy  keep it white .
576153567947444224,0,hey guys anyway i can join up ? i follow orders really well . just ask anybody  no one does #uncletom like me !
864429514201235456,5,how else are you going to make white people breed outside their race ? majority of whites do not
929825532904062976,6,how is he racist ? illegal isnt a race .
297122834277335040,5,how the south will rise again : dixie in forbes  demographer joel kotkin sees the sunbelt south becoming even mor ...
