id,text,label_mean
30571599_2,"If you 're interested in stopping power in respects to property defense and home invaders , but like the AR platform , why not try 7.62x39 ?",0
30571599_3,"Sub 50 yards , as 99 % of our conflicts will be when SHTF , this is probably the round of choice .",0
30571599_4,AR10s are heavy .,0
30571599_5,The capacity is lower .,0
30571599_6,"Parts are more expensive , and exclusive .",0
30571599_7,The ammo is more expensive .,0
30571599_8,The list goes on .,0
30571599_9,Also .. you can get a 5.56 rig pretty darn cheap these days .,0
30571599_10,"This wont last , so jump on it .",0
30571599_11,A complete rifle for $ 700 with premium parts is realistic if you shop around .,0
30571599_12,Flip up sights to co-witness with an optic .,0
30571599_13,"158 carpenter NiB BCG , 1/7 twist , CHF barrel and chamber , comfy CTR stock , etc .",0
30571599_14,Not to mention you can get Troy 30 round mags for as cheap as $ 5-6 .,0
30571599_15,I will build a really nice .308 as my next project .,0
30571599_16,"Do n't get me wrong , it is a nice platform .",0
30571599_17,"But to start ... if this is all you 'll have , I 'd go with something that you 'll trust your life to in every regard in and around your home .",0
30571599_18,An AR10 does n't really fit into that .,0
30571599_19,Just my opinion .,0
30575827_1,I've gotten where I really do n't like pro sports of any type but the pomp and circumstance surrounding American football is just ridiculus .,0
30575849_1,Jewish unfortunately .,1
30575849_2,It is tradition in Greece for children to get the name of one of their grandparents .,0
30575849_3,"I would love to have an ancient Greek Pagan name , but I do not .",0
30585975_1,"yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .",1
30585975_2,The rest of us Goyim : we have to break our backs making up the inflation difference .,0
30593035_1,..now is a good time to get it .,0
30593035_2,Responsible Body Armor Possession Act Keeps Military Armor out of the Wrong Hands | Congressman Mike Honda It seems that our enemies in Congress are once again introducing a bill which is designed to restrict civilian access to certain types of body armor ( level III and IV rifle plates ) .,0
30593035_3,"It looks like it 's not likely to go anywhere , but this could potentially trigger a panic buying frenzy which would make armor hard to find and jack prices thru the roof overnite .",0
30593035_4,Get armor for yourself !,0
30593035_5,Get armor for every member of your family !,0
30593035_6,"Get both concealable level II armor for mild civil unrest scenarios , and heavy level IV armor for SHTF !",0
30593035_7,Get ballistic helmets !,0
30593035_8,Get gas masks !,0
30593035_9,Get armor for your kids !,0
30593035_10,Get armor for your dog !,0
30593035_11,If you do n't buy it now you will regret it if a bill like this ever passes .,0
30593035_12,"Yeah , it 's expensive .",0
30593035_13,But it 's a lot cheaper than taking a bullet to the vitals .,0
30593035_14,We ca n't afford to lose you .,0
30593251_1,That's very true because they would lose a one on one fight almost every time .,0
30593251_2,"I 'm about two hours outside of Chicago , so we get all the blacks with their thug attitudes in our town .",0
30593472_1,a nice kick to the nuts will always work I find it a dirty move to kick another man in the knackers but after all .. a black does n't equate to the same standard,1
30594302_1,We need to focus on winning ground or degrees in mainstream State Universities .,0
30594302_2,"Once more like-minded brethren have advanced degrees , they can teach and discreetly raise support .",0
30597582_1,I was born in Rhodesia mother was n't full blown african whale my father was of portugese descent .,0
30597582_2,Am I still welcome here ?,0
30598336_1,"Border fence , what border fence ?",0
30598336_2,"Helll , last time I looked wetbacks were streaming across like it was free greencard day .",0
30598336_3,"Oops , I forgot Obongo is president , therefor it is free greencard day every day .",0
30598493_1,I love my .410 bolt action shotgun .,0
30598493_2,"Its a good for crow , duck , squirell , rabbit , etecerta .",0
30598493_3,Some black was breaking into my old neighbor 's house and I fired at him from my window .,0
30598493_4,It scared him off & I 'm sure he got a few pellets burrowed in him .,0
30601368_1,I would allow them to fall away out of my life and I would never look back .,0
30601368_2,Living well is the best revenge .,0
30601449_1,Do a search on kissing pranks on youtube .,0
30601449_2,Let me know if White girls making out with blacks and other non whites are staged too .,0
30602452_1,True but to be more accurate it is more a fight between those who are NS and know history and those who are n't NS and do n't have a single bit of interest in non-jewish narrative history .,0
30603399_1,little black kid gets his ass kicked - YouTube Because I always enjoy these videos .,0
30603399_2,Have you noticed when white 's beat on blacks they usually end it with one punch and then leave the ape alone .,1
30603399_3,Yet blacks get all their friends to jump in ?,0
30603400_1,I have always thought that the first order of business in a White Nationalist State Would be to teach our youth how to fight unarmed .,0
30608493_1,You're RIGHT .,0
30608493_2,I edited that post when I was tired and had it right the first time LMAO .,0
30608493_3,2 packs a day @ $ 10 is $ 300 a month and over $ 3000 a year .,0
30608493_4,Good to know someone is paying attention m,0
30611388_1,"``TheDark Romance of Dian Fossey '' ( 1990 ) by Harold TP Hayes Under the mentorship of noted anthropologist Louis Leakey , Dian Fosse spent 16 years in Africa researching the last remaining mountain gorillas .",0
30611388_2,She came to hate the African poachers and showed no mercy towards them .,0
30611388_3,In 1985 she was found with a machete in her head .,0
30611388_4,The murder remains unpunished .,0
30612187_1,How about when Hitler says that the Jewish question will not be dealt with until after the war ..,0
30612187_2,YouTube - David Irving part 7 of 10,0
30613071_1,For practice use a .22 LR to learn .,0
30613071_2,Purchase both a 22 rifle and pistol .,0
30613071_3,"Later after thousands of rounds of experience , move up to a larger rifle and pistol .",0
30614073_1,It is a tough one ..,0
30614073_2,"We have read almost all the DR. Seuss book 's , some of them more then once .",0
30614073_3,With their age 's they enjoyed the One fish Two fish Red fish Blue fish ..,0
30614073_4,Thanks for the idea 's ...,0
30614082_1,Mod Note : I moved this to here from the Youth room .,0
30614082_2,"It 's more appropriate here , and you should get more informed responses .",0
30614138_1,"They did the same thing down here in MS. My nephew said they were doing the same as you described , acting like a bunch of wild animal 's .",0
30614138_2,WP,0
30616591_1,You will see much worse things in the future .,0
30616591_2,That beheading is NOTHING compared to what we will see in the future .,0
30620830_1,Let's hear the full version .,0
30620830_2,She 's never had a lesson !,0
30620830_3,Holland 's Got Talent - Amira ( 9 ) sings opera O Mio Babbina Caro - Full version - YouTube,0
30620935_1,These two are FANTASTIC !,0
30620935_2,"Francesca Battistelli : Beautiful Beautiful YouTube - Francesca Battistelli - Beautiful , Beautiful ( Video ) Meredith Andrews : You 're Not Alone YouTube - Meredith Andrews - You 're Not Alone ( Music Video )",0
30622798_1,Very funny .......,0
30622798_2,[ youtube ] JvxnrzB1Jk [ /youtube ] Put a semi auto belt fed on one of these .. Maybe a few in some vantage points ... That would make short work of some thugs ...,0
30623737_1,Some anime is definitely an acquired taste ; kind of like watching those old kung fu movies ... the campiness becomes the attraction .,0
30623737_2,I 'm a little more concerned that I see so many teenagers drawing these anime designs in their notebooks .,0
30623737_3,"The `` Dragonball Z '' hairstyle is all the rage amongst the 12-14 yr old boys , too .",0
30623737_4,I 'm concerned because it 's japanese culture insinuating itself into American culture .,0
30623737_5,"Here 's some good anime : `` Cowboy Bebop '' ( real title is `` Heaven 's Gate '' ) [ generally ok for kids ] `` Akira '' [ a little disturbing for youngsters ] `` Princess Mononoke '' [ kid ok ] `` Spirited Away '' [ kid ok ] `` Robotech '' [ kid ok ] `` Golgo 13 '' [ violent ] `` Ninja Scrolls '' [ violent , sexual situations ] `` Vampire Hunter D '' [ violent ] `` Animatrix '' [ violent - mature kids only ] Check out `` adult swim '' on Comedy Central late at night .",0
30623737_6,"It features some pretty good , cutting edge anime for mature teens and adults .",0
30623737_7,"Some of it is kind of hard to follow , as the japanese have interesting ideas about relationships , dialogue and making ( no ) sense in general .",0
30623737_8,"If your kids is interested in anime , by all means BE CAREFUL at the video store .",0
30623737_9,Most adult anime comes with bright stickers indicating `` adults only '' .,0
30623737_10,"If there 's adult situations in it , it will indicate so on the package .",0
30623737_11,"If in doubt , ask the clerk .",0
30626462_1,"The Aryan Body , Mind and Soul - Prodigies and Geniuses Johann Sebastian Bach ( March 31 , 1685 - July 28 , 1750 ) Johann Sebastian Bach was a German composer , organist , violist and violinist whose ecclesiastical and secular works for choir , orchestra and solo instruments drew together the strands of the Baroque period and brought it to its ultimate maturity .",0
30626462_2,"Bach did not introduce new forms but he enriched the prevailing German style with a robust contrapuntal technique , an unrivaled control of harmonic and motivic organization , and the adaptation of rhythms , forms and textures from abroad , particularly from Italy and France .",0
30626462_3,"Revered for their intellectual depth , technical command and artistic beauty , Bach 's works include the Brandenburg concertos , the Goldberg Variations , the Partitas , the Well-Tempered Clavier , the Mass in B Minor , the St Matthew Passion , the St John Passion , the Magnificat , The Musical Offering , The Art of Fugue , the English and French Suites , the Sonatas and Partitas for solo violin , the Cello Suites , more than 200 surviving cantatas , and a similar number of organ works , including the celebrated Toccata and Fugue in D minor and Passacaglia and Fugue in C minor .",0
30626462_4,"`` The aim and final end of all music should be none other than the glory of God and the refreshment of the soul . '' - Johann Sebastian Bach `` Where there is devotional music , God is always at hand with His gracious presence . '' - Johann Sebastian Bach",0
30626474_1,My father 's family is originally from the Highlands in Britain/Scotland and my mother 's family is British .,0
30626474_2,All in all I 'm White,0
30626671_1,I bet they 'll find a way to invent a new hoax .,1
30626671_2,So they can get reparations for their great grand parents ' `` suffering '' plus more .,1
30627160_1,First of the idiot is telling the mud to respect the neighborhood .,0
30627160_2,"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1
30627160_3,88,0
30630107_1,Francesca Ortolani aka `` Aufidena '' YouTube - Francesca Ortolani ( Aufidena ) - In deinen Augen YouTube - Tomorrow Belongs to Me YouTube - Aufidena - When the moon comes YouTube - Aufidena - Towards the Light YouTube - Francesca Ortolani - The Scarecrow,0
30630161_1,"This year I 'm going as a dog , and my two friends are going as a ghost and a mail man .",0
30630687_1,"Thank you for this information and for this link you provided to Ward Price 's other excellent online book over at the UNS Social Group , here : http://der-fuehrer.org/bucher/englis ... 0dictators.pdf",0
30631910_1,"I would like to have a gun to carry for self defence , but have not done so , as should the gun be found on my person by authorities then gaol would be the outcome .",0
30635181_1,Vox was a romantic .,0
30635181_2,Like many on here are .,0
30635181_3,"They have their place , just like every other group .",0
30635181_4,But this just is n't the greatest movement for romantics to join .,0
30635391_1,"hello, I 'm from Rome ...",0
30635391_2,"That 's a very sad story. were the pagans Romans , or the later Christians romans that did that ?",0
30636412_1,i'd love to learn wrestling man .,0
30636412_2,I 'm just out of college though. i guess i 'll join an mma school in the fall .,0
30639951_1,I will find some way to get hold of this speech and make it public .,0
30639951_2,Will post back here when I have it .,0
30639951_3,Thanks for your interest !,0
30640962_1,"``Confrontingthe Girl Who Shot Me In the Face '' -- Dr. Phil - YouTube The female negro is making excuses like its not her fault but we all know its TNB , I feel for that poor white woman",1
30640974_1,Like said definitely learn how to use it properly because even practicing it you can injure your neck if you do it wrong .,0
30644879_1,"Kinda strange he only wants to remember those so called six million , but not those who died because of communism during WW2 .",0
30644879_2,Brainwashed much ?,0
30649274_1,there you go defending the jews again .,0
30649274_2,OK I get you dont like to talk bad about the jew. btw I said Kapo 's,0
30651206_1,How can they do well at anything that requires logic when they are required to accept that A and B are equal ?,0
30654504_1,And I 've told you why .,0
30654504_2,I very much doubt anybody else will ask me because hardly anybody else goes on like you .,0
30657288_1,Are you sure on the BSA thing ?,0
30657288_2,Oh and the Sun Wheel is a Pagan Symbol before the spread of Christianity ....,0
30657868_1,I would love to hear her do this song today .,0
30657868_2,Phantom of the Opera was one of my favorites growing up .,0
30659842_1,Wait on buying this and let the gun magazines test it first .,0
30659842_2,"Waiting to buy a new product is almost always a good idea , let someone else experiment .",0
30668258_1,The treatment of ethnic Germans in both the east and west after the German surrender is the real genocide that no one wants to talk about .,0
30670333_1,"I remember in grade 8 doing a project on that , and I got punished by the teacher because `` only blacks were slaves '' She was an idiot !",0
30678131_1,"White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .",0
30709706_1,"With the exception of two mestizo teachers , all my teachers from kindergarten to now have been white .",0
30709706_2,I have n't had enough teachers of different races to compare that .,0
30709706_3,I 'll have a lot of Asian teachers when I transfer to university though .,0
30709706_4,I hope it goes well .,0
30709795_1,"Good, it is about time those progressive libtards got theirs for the generations of young white minds they have perverted with their pseudo-education .",1
30712850_1,Good for her .,0
30712850_2,I recall another recent story about a senior judge in Germany challenging the Holocaust story .,0
30712850_3,"If the Jews are allowed to decide for everyone the correct version of history , I 'm sure they 'll eventually re-write the history around Jesus Christ .",1
30712850_4,If you think that 's a stretch consider : ( 1 ) .state law already trumps religion when it comes to homosexuality and abortion and ( 2 ) .the Jews have already pressured some Christian churches to say that the Jews did not murder Jesus .,0
30712850_5,( The Jews had the Romans murder Jesus for them by falsely accusing Jesus and by turning down a chance to pardon Jesus .,1
30712850_6,"Pontius Pilate washed his hands , announced that he found nothing wrong and left it up to the Jews. )",0
30718763_1,"My daughter is doing High School on line , she may go back to school regularly for her senior year , but this is in Colorado and I think it covers all classes .",0
30718763_2,I will have to ask her and let you know .,0
30718927_1,"Ironically, I just started looking into how to get my license yesterday and then I see this post today .",0
30718927_2,Thanks for posting the link .,0
30718927_3,I will look into it more so that I proceed in the best way .,0
30719536_1,Be sure to make note of the new address to buy things from The Knights !,0
30719536_2,"Christian Books and Things P.O. Box 111 Harrison , Ark. 72601",0
30729191_1,Ah for the old days .,0
30729191_2,"This is what we used to sing in elementary school Mine eyes have seen the glory of the burning of the school We have tortured all the teachers , we have broken every rule We are heading for the Principal with fire and torture too As we go marching on !",0
30729191_3,"Glory Glory Halliujah , Glory Glory Halliujah , Glory Glory Halliujah THe school is burning down",0
30733491_1,Forcing people to look at propaganda so they will have a knee-jerk reaction when they make an unconscious real world correlation to what they were forced to view ...,0
30739068_1,"http://www.sfgate.com/cgi-bin/articl...BAJK19A7M6.DTL ``Based on the rate of improvement from 2003 to 2009 , it would take up to 105 years to close the white/Hispanic achievement gap and at least 189 years to close the white/black gap , which has failed to narrow by even a point in English since 2003 , according to scores released Tuesday . '' and `` Wealthier black students score well below their white and Asian counterparts , including those who are from low-income families . ''",0
30739068_2,I 'm sure it 's all a result of discrimination .,0
30739068_3,The comments section for this article is pretty empty right now ...,0
30741204_1,They just wanna shake him down Anytime new military units get involved in the drug war in Mehico they learn the ropes lightning fast and go for the $ $ $ $ $ $ .,0
30741799_1,Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,1
30745504_1,I was traveling today and was informed that the black slaves were trained and educated in the arts of skilled labor .,0
30745504_2,I 'm left wondering what jobs did the `` working class '' whites have ?,0
30745654_1,This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .,1
30745654_2,The supposed trauma of a fictional event passes on thru generations but the genocide of our people is met with mass apathy .,0
30750298_1,"The only type of museum a zoo needs , is a museum about animals and nature .",0
30750298_2,Holocaust has no business in there .,1
30756247_1,"They will spend 40k plus a year on elementary , middle school , and high school educations all the while crying about poor conditions for non-Whites .",0
30756247_2,Well I hate to tell that 40k will do a lot to help out the non-Whites .,0
30759997_1,Since this virus has yet to cause deaths in America we sent them back to school today .,0
30759997_2,Many schools are closed in the area but ours hasnt had any problems so far .,0
30759997_3,One thing we did get out of this is confermation that homeschool is the way to go .,0
30760081_1,They get some of the same white guilt trip from the private schools .,0
30760081_2,Do you think the state would let them exist otherwise ?,0
30760103_1,"That kid is probably going to get some disease from laying with his face on the floor of a supermarket like that , or some good doer will call he cops and he could get put in a foster home .",0
30760103_2,Spanking him would hurt alot less !,0
30768816_1,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my classes ever .",2
30768816_2,I guess organic chem is just too hard .,2
30773831_1,Good find .,0
30773831_2,The comparison between the Belgian and `` American '' school is revealing .,0
30773831_3,"Of course , it 's obvious why the Belgians outscored the `` Americans '' .",2
30773831_4,1 .,0
30773831_5,The New Jersey classroom was over half non-white .,2
30773831_6,The Belgian school was one hundred percent white .,0
30773831_7,2 .,0
30773831_8,"American schools have dumbed-down curricula , courtesy of the `` Progressivist '' model of education .",0
30773841_1,Just be patient and go slow .,0
30773841_2,Sounds like her instincts are good and she 's smart .,0
30773841_3,"So , bring her along slowly and she 'll more than likely see the light .",0
30773841_4,Events around the world will educate her fast enough !,0
30780354_1,Blacks are n't that strong .,0
30780354_2,"I 'm 5 ' 7 "" , pudgy with a gut and soft muscles , and I 've wrestled and over-powered bigger , ripped black guys and submitted them .",0
30794651_1,"If you ever hear someone talking to a group of kids about their future goals , listen closely .",0
30794651_2,You are almost certain to hear a few negro kids say they want to be `` rappas '' or `` basketball playas . '',0
30917738_1,"I also , left a comment Now , I need to wait and see if it gets approved .",0
30917738_2,I went combing youtube today looking for more about JT Ready and how they are manning up the border .,0
30917738_3,I found tons of new uploads .,0
30917738_4,Most comments are quite favorable to fiercely favorable .,0
30917738_5,Only a very few negatives .,0
31330843_1,I say ' cry havoc and let slip the dogs of war ' !,0
31330843_2,"To be honest , it is long overdue .",0
31330843_3,I 'd like to see Iran wipe Israel off the map .,1
31411352_1,Why would gooks want to look white ?,0
31411352_2,They should be proud of their race They can admire us if they want but they should be proud of who they are,0
31495527_1,"Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .",1
31495527_2,Kimora Lee Simmons,0
31585841_1,"I'm from the suburbs of Chicago , everyone always says there are alot of skinheads out here but i have had trouble finding any",0
31676538_1,I'm happy to hear Ms. Rosen will survive and hopefully put this behind her at some point ?,0
31676538_2,If she continues worshipping negroes and homos the odds are good this scenario will repeat .,1
31677547_1,I searched but was unable to find her photo .,0
31677547_2,I wonder if we will have to wait until the trial for a photo .,0
31706120_1,Visit the used book stores in Riverside .,0
31706120_2,Check the stacks .,0
31706120_3,Seek and you shall find .,0
31706120_4,"Also : National Alliance Local Area Contacts Riverside , CA ( 909 ) 789-4215 http://www.natvan.com/phone-numbers/",0
31708648_1,i have always wanted to be a cop and will become one its only the bad anti skinhead cops that piss me off.I think being a cop is one of the best WN jobs in the fact that your cleaning up the streets,0
31711132_1,"Here, for your ease & convenience -- Insight on the News current annual list as found @ http://www.insightmag.com/main.cfm ? i ... storyid = 464383 Insight 's Top CollegesPosted Sept. 15 , 2003 By Stephen Goode Published : Tuesday , September 30 , 2003 Insight 's Top 15 ( in alphabetical order ) , based on commitment to undergraduate teaching and use of a traditional curriculum .",0
31711132_2,Readers are encouraged to go to Websites for information on costs and financial aid offered by these excellent schools .,0
31711132_3,"Calvin College , Grand Rapids , Mich.",0
31711132_4,"www.calvin.edu Christendom College , Front Royal , Va.",0
31711132_5,"www.christendom.edu Claremont-McKenna College , Claremont , Calif.",0
31711132_6,"www.mckenna.edu College of the Ozarks , Point Lookout , Mo.",0
31711132_7,"www.cofo.edu Franciscan University of Steubenville , Steubenville , Ohio www.franuniv.edu Grove City College , Grove City , Pa.",0
31711132_8,"www.gcc.edu Hampden-Sydney College , Hampden-Sydney , Va.",0
31711132_9,"www.hsc.edu Hillsdale College , Hillsdale , Mich.",0
31711132_10,"www.hillsdale.edu St. John 's College , Annapolis , Md.",0
31711132_11,"www.sjca.edu St. John 's College , Santa Fe , N.M.",0
31711132_12,"www.sjcsf.edu St. Mary 's College of Maryland , St. Mary 's , Md.",0
31711132_13,"www.smcm.edu Thomas Aquinas College , Santa Paula , Calif.",0
31711132_14,"www.thomasaquinas.edu University of Dallas , Irving , Texas http://acad.udallas.edu Washington and Lee University , Lexington , Va.",0
31711132_15,"www.wlu.edu Wheaton College , Wheaton , Ill.",0
31711132_16,"www.wheaton.edu Another 15 Execellent Schools : Baylor University 's College of Arts and Sciences , Waco , Texas Birmingham-Southern College , Birmingham , Ala. Bridgewater College , Bridgewater , Va. Columbia University , New York , N.Y. College of William and Mary , Williamsburg , Va. Davidson College , Davidson , N.C. Furman University , Greenville , S.C. Millsaps College , Jackson , Miss. Pepperdine University , Malibu , Calif. Rhodes College , Memphis , Tenn. St. Olaf 's College , Northfield , Minn. Samford University , Birmingham , Ala. Shimer College , Waukegan , Ill. Thomas More College of the Liberal Arts , Merrimack , N.H. Wake Forest University , Winston-Salem , N.C.",0
31711324_1,"agreed, there is no reason to make genocide of other races as long as they are in another country and have nothing to do with our affairs !",1
31713873_1,If i sent you some pic wound use be able to put them up cuz use dont have many also i have lots of links to give use,0
31716587_1,"Congratulations on your decision , 88WhiteTiger88 .",0
31716587_2,You are joining a unit that is famous for its great spirit and effectiveness at awakening our kinsmen .,0
31716587_3,The recent statewide flyering campaign that blanketed Colorado in White racialist leaflets and garnered headlines in just about every Colorado newspaper and many TV stations is just one example .,0
31716587_4,"You are probably very familiar with this campaign , but others can view just a sampling of the press and TV coverage here : https : //www.stormfront.org/forum/show ... 277#post695277 https : //www.stormfront.org/forum/show ... 277#post696338 https : //www.stormfront.org/forum/show ... 277#post696651 https : //www.stormfront.org/forum/show ... 277#post696663 https : //www.stormfront.org/forum/show ... 277#post700173 https : //www.stormfront.org/forum/show ... 277#post700257 https : //www.stormfront.org/forum/show ... 277#post701154 https : //www.stormfront.org/forum/show ... 277#post702119 https : //www.stormfront.org/forum/show ... 277#post709327 Yes ... those are all different news stories in different cities in just one activist campaign by Colorado 's NA members .",0
31716587_5,And I only caught a few of the stories that were generated .,0
31716587_6,That 's winning activism .,0
31716587_7,You 're joining a group of hard-working and smart activists 88WhiteTiger88 .,0
31716587_8,Let us know when you 've joined and we can give you another well-deserved cheer .,0
31716646_1,that crap about blacks being tougher stornonger etc is crap it aint matter when its out on the street it a all new ball game,1
31718889_1,I want to wish all students here and everywhere else the best of luck on your mid-terms .,0
31718889_2,I 'm starting mine tomorrow and I 'm a little nervous .,0
31718889_3,Study hard and it will pay off !,0
31721297_1,im from wilbraham myself i 'm looking to organize a group in the area anyone who 's interested send me a PM or instant message me on theman2089 lets get * * * * in ' organized,0
31721331_1,College is different because for the most part the high schoolers with attitude problems do n't go .,0
31721331_2,I never saw anybody get into a fight or even an arguement at my college .,0
31721363_1,Tell the school he called you white boy intentionally to piss you off so you threw one back at him .,0
31721363_2,Tell the school he should be suspended and that he is the one guilty of hate crime .,0
31721398_1,i hate them .. ever since i once got beaten up by 6 of them .. real hero 's since then i because nazi,1
31725977_1,Thanks for the advice i 'll keep that on mind .,0
31725977_2,It 's good that i have good friends here .,0
31725977_3,I THANK ALL OF YOU VERY MUCH,0
31735056_1,Welcome to the SF .,0
31735056_2,I think you will find that this .org is one of the best on the web .,0
31735056_3,Have a blast Fauster Peace out : laugh,0
31737358_1,"If she did use the money to buy food or get a place to stay and did n't use it to buy drugs or something like that , I would n't say you done a bad thing .",0
31744198_1,lol This reminds of that story of the guy who overdosed/killed himself while on his digital camera in a chatroom while everyone was cheering him on .,0
31746354_1,Your gonna get beat up by guys ! Thats messed not even the sorenyos kids at my school hit girls unless its their whore !,0
31748438_1,"i agree the defence is legitimate , 100 % . but the taking up of arms against and killing of other whites is the very last thing we need to succeed in our cause .",0
31752005_1,"I have brown eyes , and would not trade them for any color .",0
31752005_2,I 'll pm you a chapter from the Hitler Youth Handbook .,0
31752990_1,oh i get problems all the time ... a group of spics run into all the time and then talk crap ... next time they try it im not lying down,0
31753066_1,"yes, if it 's true that the white cop was killed , than it is a terrible thing .",0
31753066_2,I have all the respect in the world for our law enforcement .,0
31757261_1,"Well i have changed my Signature , i think it was stupid i was forced to do so just because some people dont like what i have to say , but i do hope my new one is acceptable. : attack",0
31766245_1,"Well, I 'm not a skin nor I 'm from San Diego , however I 'm glad to see you back .",0
31766245_2,Peter the Great .,0
31766345_1,actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah,0
31770407_1,"now the bitch has to nerve to say `` I wasnt born in australia so i dont have to speak english properly , so shut up '' I think that 's very stupid .",0
31772063_1,88!,0
31772063_2,Welcome to Stormfront .,0
31772063_3,I hope all make you feel welcome Glad you finally decided to join .. and you are young enough to post stuff here,0
31775586_1,I enjoy Classical music .,0
31775586_2,I have a lot of albums that were left in the house that I bought from my grandfather 's estate after he passed away .,0
31775640_1,"Welcome SourceX , I hope you will read more and maybe become a white nationalist , I refrain from calling myself a racist because I do n't hate other races but a white nationalist because I want to preserve my race and culture and to live in a white country .",0
31775640_2,I wish you the best !!!,0
31775640_3,Peter the Great .,0
31906813_1,Ya hey der !,0
31906813_2,If you find Doug and Bob McKenzie tell them their memberships are past due https : //m.youtube.com/watch ? v = OJE3EgTGg9k,0
32625866_1,"I found it strange the way the police handled this case , they told her father and his friends to search the house for her , all those people wandering around the house contaminating all the evidence , that 's hardly good police procedure .",0
32733006_1,Found it again JewTube took it down but its back up Between Heaven and Hell The True Story of Whites in South Africa - YouTube,0
32795306_1,Where have you seen the initials 88/77 ?,0
32795306_2,"If you have a link , send it and perhaps we can figure it out based on context .",0
32940552_1,"If we are White and wish to save this country rather than have it turn into a disorderly non-White hegemony , then we are all at a loss for what to do .",1
32940552_2,SOS !,0
32987891_1,I think there might be one or two groups if they are still active I have no idea Maybe check the Daily Stormer Book Clubs ?,0
32987891_2,Ive never done it but heard its a great way to meet people ... although Anglin is n't my favoriate `` white nationalist '' ...,0
33014710_1,"How many white lives would it have saved so far if we had no non whites here , just in the USA and Canada ?",0
33045538_1,"Yes they did , the Jews claimed that Jesus got his power from the devil to heal people of their illnesses .",0
33045538_2,Jesus even said to their face that they are the sons of satan .,0
33045538_3,Apparently the Jews ca n't take it when the truth is spoken about them .,1
33045538_4,Jesus was politically incorrect .,0
33465976_1,Why yes you should !,0
33465976_2,Have you seen the price of beef ?!?!,0
33465976_3,If you will stop eating it then it will not cost me so much .,0
33465976_4,Y' all have a nice day .,0
33473806_1,Thank god for the Poles .,0
33473806_2,"Started the defeat of the Soviet Union , and now leaders in the fight against Islam !",0
33473806_3,Zdrowie !,0
33588971_1,I am in favor of starting with the death penalty for all traitors which includes all racial traitors .,0
33588971_2,Then we need to establish a national day of mourning about past traitors and the harm which they caused to our people and the whole nation .,0
12834278_1,"As of December 31st , 2013 at about 8 AM PST , the booklet had been downloaded 16,270 times and counting .",0
12834278_2,"In order to help increase the booklets downloads , it would be great if all Stormfronters who had YouTube accounts , could display the following text in the description boxes of their uploaded YouTube videos .",0
12834278_3,Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,1
12834278_4,Click on the `` DOWNLOAD ( 7.39 MB ) '' link .,0
12834278_5,"Booklet updated on Dec. 9th , 2013 .",0
12834278_6,"( Now over 16,000 Downloads ! )",0
12834278_7,PDF file : http://www.mediafire.com/download/4w18ocon384cx6c/WN-Debate-Booklet+12-09-13.pdfMSWordfile:http://www.mediafire.com/download/7ic1n7oq7jidz22/WN-Debate-Booklet + 12-09-13.docx Watch the 10 hour video version of `` The Zionist Attack on Western Civilization '' @ http://trutube.tv/video/14247/The-Zionist-Attack-on-Western-Civilization-Pages-1-33-Part-1-of-4-Banned-from-YouTubeNotepadPromotionalYouTubeComment:http://www.mediafire.com/download/96fg6ft02lyfruz/Booklet _ White _ YT _ Comment _ ( Hyperlinked ) .txt http://www.mediafire.com/download/zcn3wozjbwnezms/Booklet-White-YT-Comment- ( Hyperlinked-Back-Up % 5D.txt http://www.mediafire.com/view/9uyudq1yuxu1dur/Booklet+Comment+%28Firefox%29.txtOriginal2minutepromotionalBOOKLETvideo@http://www.youtube.com/watch ? v = n663eVTSyS8 Are you interested in helping spread the booklet download link across the world ?,0
12834278_8,Then why not simply copy this text ( & links ) and paste it into the description box of your YouTube videos ?,0
12834278_9,Thank you in advance. : ) Download the youtube `` description box '' info text file below @ http://www.mediafire.com/download/gxv2b33v37la6pz/Booklet % 20Description % 20Box % 20Info.txt,0
12835050_1,"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",1
12844355_1,I know what you mean .,0
12844355_2,"Sometimes I watch television here and the camera man asks some Americans where Canada is , most dont even know .",0
12844435_1,"A becsület napjás videó nagyon tuti , mindig amikor nézek felvételeket , vagy ismerőseim , barátaim mesélik , hihetetlen sajnálom , h a tanév pont úgy esik , h nem tudok ott lenni ...",2
12844435_2,"The video about the `` Day of honour '' , is really cool .",0
